recordId,identifier,nb_occ
6518,http://gallica.bnf.fr/ark:/12148/bpt6k552812b,1
652,http://gallica.bnf.fr/ark:/12148/bpt6k62089253,2
6520,http://gallica.bnf.fr/ark:/12148/bpt6k415075q,5
6521,http://gallica.bnf.fr/ark:/12148/bpt6k6437777,1
6522,http://gallica.bnf.fr/ark:/12148/bpt6k75322015,1
6525,http://gallica.bnf.fr/ark:/12148/bpt6k712310g,1
6527,http://gallica.bnf.fr/ark:/12148/bpt6k4672486,1
6528,http://gallica.bnf.fr/ark:/12148/bpt6k7572482d,1
6531,http://gallica.bnf.fr/ark:/12148/bpt6k6522092t,1
6532,http://gallica.bnf.fr/ark:/12148/bpt6k5540370,1
6533,http://gallica.bnf.fr/ark:/12148/bpt6k6509359v,1
6534,http://gallica.bnf.fr/ark:/12148/bpt6k7531551s,1
6535,http://gallica.bnf.fr/ark:/12148/bpt6k75316106,1
6536,http://gallica.bnf.fr/ark:/12148/bpt6k96458599,1
6537,http://gallica.bnf.fr/ark:/12148/bpt6k6587923w,2
6538,http://gallica.bnf.fr/ark:/12148/bpt6k463748n,1
6539,http://gallica.bnf.fr/ark:/12148/bpt6k63957523,1
654,http://gallica.bnf.fr/ark:/12148/bpt6k6153619x,1
6540,http://gallica.bnf.fr/ark:/12148/bpt6k9792600p,1
6541,http://gallica.bnf.fr/ark:/12148/bpt6k7639923k,1
6542,http://gallica.bnf.fr/ark:/12148/bpt6k378710,2
6543,http://gallica.bnf.fr/ark:/12148/bpt6k279368k,1
6545,http://gallica.bnf.fr/ark:/12148/bpt6k97541578,1
6546,http://gallica.bnf.fr/ark:/12148/bpt6k9736335f,1
6547,http://gallica.bnf.fr/ark:/12148/bpt6k7521003q,1
6548,http://gallica.bnf.fr/ark:/12148/bpt6k5020199,1
6549,http://gallica.bnf.fr/ark:/12148/bpt6k104634p,1
655,http://gallica.bnf.fr/ark:/12148/bpt6k7627091d,9
6550,http://gallica.bnf.fr/ark:/12148/bpt6k7531501w,1
6551,http://gallica.bnf.fr/ark:/12148/bpt6k706778p,1
6552,http://gallica.bnf.fr/ark:/12148/bpt6k7509432r,1
6553,http://gallica.bnf.fr/ark:/12148/bpt6k4637478,1
6554,http://gallica.bnf.fr/ark:/12148/bpt6k525949f,1
6555,http://gallica.bnf.fr/ark:/12148/bpt6k6562592n,9
6558,http://gallica.bnf.fr/ark:/12148/bpt6k552783t,1
6559,http://gallica.bnf.fr/ark:/12148/bpt6k75234682,1
656,http://gallica.bnf.fr/ark:/12148/bpt6k76537759,1
6560,http://gallica.bnf.fr/ark:/12148/bpt6k5496638t,1
6561,http://gallica.bnf.fr/ark:/12148/bpt6k5797644k,1
6563,http://gallica.bnf.fr/ark:/12148/bpt6k7532188r,1
6564,http://gallica.bnf.fr/ark:/12148/bpt6k7531532f,1
6566,http://gallica.bnf.fr/ark:/12148/bpt6k707241q,1
6567,http://gallica.bnf.fr/ark:/12148/bpt6k63154160,1
6568,http://gallica.bnf.fr/ark:/12148/bpt6k7519409s,1
6569,http://gallica.bnf.fr/ark:/12148/bpt6k75151409,1
657,http://gallica.bnf.fr/ark:/12148/bpt6k7525295w,2
6574,http://gallica.bnf.fr/ark:/12148/bpt6k554735d,1
6575,http://gallica.bnf.fr/ark:/12148/bpt6k6124627z,1
6576,http://gallica.bnf.fr/ark:/12148/bpt6k454020s,1
6577,http://gallica.bnf.fr/ark:/12148/bpt6k7530212b,1
6578,http://gallica.bnf.fr/ark:/12148/bpt6k7551359z,1
6579,http://gallica.bnf.fr/ark:/12148/bpt6k2906763,1
658,http://gallica.bnf.fr/ark:/12148/bpt6k6246479d,9
6582,http://gallica.bnf.fr/ark:/12148/bpt6k7512310x,1
6584,http://gallica.bnf.fr/ark:/12148/bpt6k463888b,1
6585,http://gallica.bnf.fr/ark:/12148/bpt6k7569674f,1
6587,http://gallica.bnf.fr/ark:/12148/bpt6k310313,1
6589,http://gallica.bnf.fr/ark:/12148/bpt6k65399553,1
659,http://gallica.bnf.fr/ark:/12148/bpt6k588259w,1
6590,http://gallica.bnf.fr/ark:/12148/bpt6k6265081b,1
6591,http://gallica.bnf.fr/ark:/12148/bpt6k7538387w,1
6592,http://gallica.bnf.fr/ark:/12148/bpt6k7522567p,1
6593,http://gallica.bnf.fr/ark:/12148/bpt6k65127793,1
6596,http://gallica.bnf.fr/ark:/12148/bpt6k7515431c,1
6597,http://gallica.bnf.fr/ark:/12148/bpt6k400155q,1
6598,http://gallica.bnf.fr/ark:/12148/bpt6k7558193g,1
6599,http://gallica.bnf.fr/ark:/12148/bpt6k525963v,1
66,http://gallica.bnf.fr/ark:/12148/bpt6k5405441t,1
660,http://gallica.bnf.fr/ark:/12148/bpt6k6137295m,1
6603,http://gallica.bnf.fr/ark:/12148/bpt6k57351272,1
6604,http://gallica.bnf.fr/ark:/12148/bpt6k7538329f,1
6605,http://gallica.bnf.fr/ark:/12148/bpt6k7529938h,1
6606,http://gallica.bnf.fr/ark:/12148/bpt6k75321917,1
6607,http://gallica.bnf.fr/ark:/12148/bpt6k7552701f,1
6608,http://gallica.bnf.fr/ark:/12148/bpt6k7530314h,1
6609,http://gallica.bnf.fr/ark:/12148/bpt6k75316084,1
661,http://gallica.bnf.fr/ark:/12148/bpt6k206229r,1
6612,http://gallica.bnf.fr/ark:/12148/bpt6k75096029,1
6613,http://gallica.bnf.fr/ark:/12148/bpt6k75094409,1
6615,http://gallica.bnf.fr/ark:/12148/bpt6k7563036t,1
6616,http://gallica.bnf.fr/ark:/12148/bpt6k463884t,1
6617,http://gallica.bnf.fr/ark:/12148/bpt6k75575516,1
6621,http://gallica.bnf.fr/ark:/12148/bpt6k6466585h,1
6622,http://gallica.bnf.fr/ark:/12148/bpt6k97664932,2
6623,http://gallica.bnf.fr/ark:/12148/bpt6k406021h,3
6624,http://gallica.bnf.fr/ark:/12148/bpt6k555580w,1
6625,http://gallica.bnf.fr/ark:/12148/bpt6k5531447,1
6626,http://gallica.bnf.fr/ark:/12148/bpt6k584163j,1
6628,http://gallica.bnf.fr/ark:/12148/bpt6k75315986,1
6629,http://gallica.bnf.fr/ark:/12148/bpt6k75342575,1
663,http://gallica.bnf.fr/ark:/12148/bpt6k5730065v,1
6630,http://gallica.bnf.fr/ark:/12148/bpt6k4638979,1
6631,http://gallica.bnf.fr/ark:/12148/bpt6k75601137,1
6633,http://gallica.bnf.fr/ark:/12148/bpt6k58472657,1
6634,http://gallica.bnf.fr/ark:/12148/bpt6k175127,2
6635,http://gallica.bnf.fr/ark:/12148/bpt6k7717691,1
6636,http://gallica.bnf.fr/ark:/12148/bpt6k9790661r,1
6637,http://gallica.bnf.fr/ark:/12148/bpt6k7624155z,1
6638,http://gallica.bnf.fr/ark:/12148/bpt6k6578409x,1
6639,http://gallica.bnf.fr/ark:/12148/bpt6k6423242p,2
6640,http://gallica.bnf.fr/ark:/12148/bpt6k65595788,4
6642,http://gallica.bnf.fr/ark:/12148/bpt6k17457x,2
6643,http://gallica.bnf.fr/ark:/12148/bpt6k553122s,1
6644,http://gallica.bnf.fr/ark:/12148/bpt6k75277490,1
6645,http://gallica.bnf.fr/ark:/12148/bpt6k57187975,1
6646,http://gallica.bnf.fr/ark:/12148/bpt6k707828j,1
6648,http://gallica.bnf.fr/ark:/12148/bpt6k7557411b,1
6649,http://gallica.bnf.fr/ark:/12148/bpt6k5701670q,3
665,http://gallica.bnf.fr/ark:/12148/bpt6k7652991s,1
6650,http://gallica.bnf.fr/ark:/12148/bpt6k57347391,1
6651,http://gallica.bnf.fr/ark:/12148/bpt6k5832859r,1
6652,http://gallica.bnf.fr/ark:/12148/bpt6k6439328w,1
6655,http://gallica.bnf.fr/ark:/12148/bpt6k2323467,1
6656,http://gallica.bnf.fr/ark:/12148/bpt6k7511313v,1
6658,http://gallica.bnf.fr/ark:/12148/bpt6k96853714,1
6659,http://gallica.bnf.fr/ark:/12148/bpt6k463742c,1
666,http://gallica.bnf.fr/ark:/12148/bpt6k5744183n,1
6662,http://gallica.bnf.fr/ark:/12148/bpt6k121889k,1
6663,http://gallica.bnf.fr/ark:/12148/bpt6k113636d,1
6664,http://gallica.bnf.fr/ark:/12148/bpt6k9606846w,5
6666,http://gallica.bnf.fr/ark:/12148/bpt6k7527046b,1
6667,http://gallica.bnf.fr/ark:/12148/bpt6k64728756,5
6669,http://gallica.bnf.fr/ark:/12148/bpt6k7614785w,1
667,http://gallica.bnf.fr/ark:/12148/bpt6k5721132v,1
6670,http://gallica.bnf.fr/ark:/12148/bpt6k76033974,1
6671,http://gallica.bnf.fr/ark:/12148/bpt6k544938x,1
6673,http://gallica.bnf.fr/ark:/12148/bpt6k75726890,1
6675,http://gallica.bnf.fr/ark:/12148/bpt6k7568145p,1
6677,http://gallica.bnf.fr/ark:/12148/bpt6k6288146q,1
6678,http://gallica.bnf.fr/ark:/12148/bpt6k771729n,1
6679,http://gallica.bnf.fr/ark:/12148/bpt6k9633929m,2
668,http://gallica.bnf.fr/ark:/12148/bpt6k55027007,1
6680,http://gallica.bnf.fr/ark:/12148/bpt6k112649m,1
6683,http://gallica.bnf.fr/ark:/12148/bpt6k6231843,1
6684,http://gallica.bnf.fr/ark:/12148/bpt6k415096s,2
6685,http://gallica.bnf.fr/ark:/12148/bpt6k5534038q,1
6686,http://gallica.bnf.fr/ark:/12148/bpt6k75493454,1
6687,http://gallica.bnf.fr/ark:/12148/bpt6k6546321k,2
6688,http://gallica.bnf.fr/ark:/12148/bpt6k5501874k,1
669,http://gallica.bnf.fr/ark:/12148/bpt6k1264201n,1
6690,http://gallica.bnf.fr/ark:/12148/bpt6k431860b,1
6691,http://gallica.bnf.fr/ark:/12148/bpt6k75629371,1
6693,http://gallica.bnf.fr/ark:/12148/bpt6k676924j,1
6694,http://gallica.bnf.fr/ark:/12148/bpt6k583547b,1
6695,http://gallica.bnf.fr/ark:/12148/bpt6k9637873x,1
6696,http://gallica.bnf.fr/ark:/12148/bpt6k62890903,1
6697,http://gallica.bnf.fr/ark:/12148/bpt6k2726341,1
6698,http://gallica.bnf.fr/ark:/12148/bpt6k7530229m,1
67,http://gallica.bnf.fr/ark:/12148/bpt6k56706592,7
670,http://gallica.bnf.fr/ark:/12148/bpt6k5445371q,1
6700,http://gallica.bnf.fr/ark:/12148/bpt6k65460612,1
6701,http://gallica.bnf.fr/ark:/12148/bpt6k7504211b,1
6702,http://gallica.bnf.fr/ark:/12148/bpt6k9736180k,1
6705,http://gallica.bnf.fr/ark:/12148/bpt6k7718755,1
6706,http://gallica.bnf.fr/ark:/12148/bpt6k7622414f,1
6707,http://gallica.bnf.fr/ark:/12148/bpt6k116391g,1
6708,http://gallica.bnf.fr/ark:/12148/bpt6k2292847,1
6709,http://gallica.bnf.fr/ark:/12148/bpt6k5814260d,2
671,http://gallica.bnf.fr/ark:/12148/bpt6k57002419,1
6710,http://gallica.bnf.fr/ark:/12148/bpt6k108950w,14
6711,http://gallica.bnf.fr/ark:/12148/bpt6k454382j,1
6712,http://gallica.bnf.fr/ark:/12148/bpt6k55894225,1
6713,http://gallica.bnf.fr/ark:/12148/bpt6k740354j,1
6715,http://gallica.bnf.fr/ark:/12148/bpt6k208532x,1
6716,http://gallica.bnf.fr/ark:/12148/bpt6k6461621c,1
6717,http://gallica.bnf.fr/ark:/12148/bpt6k55972046,1
6718,http://gallica.bnf.fr/ark:/12148/bpt6k57786695,1
6719,http://gallica.bnf.fr/ark:/12148/bpt6k5501851k,1
672,http://gallica.bnf.fr/ark:/12148/bpt6k7537649x,5
6720,http://gallica.bnf.fr/ark:/12148/bpt6k7531258n,1
6721,http://gallica.bnf.fr/ark:/12148/bpt6k7603328w,1
6722,http://gallica.bnf.fr/ark:/12148/bpt6k75052886,1
6723,http://gallica.bnf.fr/ark:/12148/bpt6k7512314k,1
6729,http://gallica.bnf.fr/ark:/12148/bpt6k7576374r,1
673,http://gallica.bnf.fr/ark:/12148/bpt6k1270099q,1
6730,http://gallica.bnf.fr/ark:/12148/bpt6k7561375b,1
6731,http://gallica.bnf.fr/ark:/12148/bpt6k62577954,2
6732,http://gallica.bnf.fr/ark:/12148/bpt6k771766w,1
6734,http://gallica.bnf.fr/ark:/12148/bpt6k1227673,1
6735,http://gallica.bnf.fr/ark:/12148/bpt6k6546646f,1
6736,http://gallica.bnf.fr/ark:/12148/bpt6k258350f,1
6737,http://gallica.bnf.fr/ark:/12148/bpt6k7601538b,1
6738,http://gallica.bnf.fr/ark:/12148/bpt6k5528177,1
6739,http://gallica.bnf.fr/ark:/12148/bpt6k7547862r,1
674,http://gallica.bnf.fr/ark:/12148/bpt6k7646646w,1
6740,http://gallica.bnf.fr/ark:/12148/bpt6k6272107g,1
6741,http://gallica.bnf.fr/ark:/12148/bpt6k5839326t,2
6747,http://gallica.bnf.fr/ark:/12148/bpt6k771673s,1
6748,http://gallica.bnf.fr/ark:/12148/bpt6k6386989v,1
6749,http://gallica.bnf.fr/ark:/12148/bpt6k5006454,1
6751,http://gallica.bnf.fr/ark:/12148/bpt6k9627901h,1
6752,http://gallica.bnf.fr/ark:/12148/bpt6k75760042,1
6753,http://gallica.bnf.fr/ark:/12148/bpt6k62839354,4
6755,http://gallica.bnf.fr/ark:/12148/bpt6k75225720,1
6756,http://gallica.bnf.fr/ark:/12148/bpt6k75269390,1
676,http://gallica.bnf.fr/ark:/12148/bpt6k75895270,3
6760,http://gallica.bnf.fr/ark:/12148/bpt6k700193z,1
6762,http://gallica.bnf.fr/ark:/12148/bpt6k279648t,1
6763,http://gallica.bnf.fr/ark:/12148/bpt6k8213370,1
6764,http://gallica.bnf.fr/ark:/12148/bpt6k5541355m,1
6765,http://gallica.bnf.fr/ark:/12148/bpt6k5528219,1
6766,http://gallica.bnf.fr/ark:/12148/bpt6k5539241,1
6767,http://gallica.bnf.fr/ark:/12148/bpt6k7531622d,1
6768,http://gallica.bnf.fr/ark:/12148/bpt6k7533090s,1
677,http://gallica.bnf.fr/ark:/12148/bpt6k76147261,1
6771,http://gallica.bnf.fr/ark:/12148/bpt6k263924n,1
6772,http://gallica.bnf.fr/ark:/12148/bpt6k5818373m,1
6773,http://gallica.bnf.fr/ark:/12148/bpt6k9736930f,1
6774,http://gallica.bnf.fr/ark:/12148/bpt6k76174562,1
6777,http://gallica.bnf.fr/ark:/12148/bpt6k6832645,1
6778,http://gallica.bnf.fr/ark:/12148/bpt6k5442542r,4
6779,http://gallica.bnf.fr/ark:/12148/bpt6k703325r,1
678,http://gallica.bnf.fr/ark:/12148/bpt6k75242730,1
6780,http://gallica.bnf.fr/ark:/12148/bpt6k57549509,1
6781,http://gallica.bnf.fr/ark:/12148/bpt6k552840m,1
6782,http://gallica.bnf.fr/ark:/12148/bpt6k5539364,1
6783,http://gallica.bnf.fr/ark:/12148/bpt6k75304210,1
6784,http://gallica.bnf.fr/ark:/12148/bpt6k6346211c,1
6786,http://gallica.bnf.fr/ark:/12148/bpt6k75111224,1
6787,http://gallica.bnf.fr/ark:/12148/bpt6k463772d,1
6788,http://gallica.bnf.fr/ark:/12148/bpt6k7564487t,1
679,http://gallica.bnf.fr/ark:/12148/bpt6k5712339g,1
6790,http://gallica.bnf.fr/ark:/12148/bpt6k57499792,1
6791,http://gallica.bnf.fr/ark:/12148/bpt6k63446040,1
6792,http://gallica.bnf.fr/ark:/12148/bpt6k2870656,1
6793,http://gallica.bnf.fr/ark:/12148/bpt6k6142139c,1
6795,http://gallica.bnf.fr/ark:/12148/bpt6k7522553n,1
6796,http://gallica.bnf.fr/ark:/12148/bpt6k58024851,1
6797,http://gallica.bnf.fr/ark:/12148/bpt6k272095m,1
68,http://gallica.bnf.fr/ark:/12148/bpt6k5557274r,1
6800,http://gallica.bnf.fr/ark:/12148/bpt6k4637622,1
6801,http://gallica.bnf.fr/ark:/12148/bpt6k75712224,1
6803,http://gallica.bnf.fr/ark:/12148/bpt6k7564000h,1
6804,http://gallica.bnf.fr/ark:/12148/bpt6k57681717,1
6805,http://gallica.bnf.fr/ark:/12148/bpt6k523513b,1
6806,http://gallica.bnf.fr/ark:/12148/bpt6k530587p,1
6807,http://gallica.bnf.fr/ark:/12148/bpt6k54130005,1
6808,http://gallica.bnf.fr/ark:/12148/bpt6k6267763f,1
6809,http://gallica.bnf.fr/ark:/12148/bpt6k61323302,1
6810,http://gallica.bnf.fr/ark:/12148/bpt6k5567460p,1
6811,http://gallica.bnf.fr/ark:/12148/bpt6k5699021w,2
6814,http://gallica.bnf.fr/ark:/12148/bpt6k76447938,1
6815,http://gallica.bnf.fr/ark:/12148/bpt6k553919k,1
6816,http://gallica.bnf.fr/ark:/12148/bpt6k56087181,1
682,http://gallica.bnf.fr/ark:/12148/bpt6k6385247s,1
6820,http://gallica.bnf.fr/ark:/12148/bpt6k7505675z,1
6821,http://gallica.bnf.fr/ark:/12148/bpt6k75718634,1
6822,http://gallica.bnf.fr/ark:/12148/bpt6k17480f,1
6823,http://gallica.bnf.fr/ark:/12148/bpt6k96819442,1
6825,http://gallica.bnf.fr/ark:/12148/bpt6k7537657g,1
6826,http://gallica.bnf.fr/ark:/12148/bpt6k6203258h,2
6829,http://gallica.bnf.fr/ark:/12148/bpt6k4616796,1
683,http://gallica.bnf.fr/ark:/12148/bpt6k6380933m,1
6832,http://gallica.bnf.fr/ark:/12148/bpt6k771877x,1
6833,http://gallica.bnf.fr/ark:/12148/bpt6k96430343,1
6838,http://gallica.bnf.fr/ark:/12148/bpt6k6112914g,2
684,http://gallica.bnf.fr/ark:/12148/bpt6k5739117x,4
6840,http://gallica.bnf.fr/ark:/12148/bpt6k7610699b,1
6841,http://gallica.bnf.fr/ark:/12148/bpt6k76070216,1
6842,http://gallica.bnf.fr/ark:/12148/bpt6k463892d,1
6843,http://gallica.bnf.fr/ark:/12148/bpt6k466448j,1
6844,http://gallica.bnf.fr/ark:/12148/bpt6k7560029r,1
6845,http://gallica.bnf.fr/ark:/12148/bpt6k7561092t,1
6848,http://gallica.bnf.fr/ark:/12148/bpt6k116238r,2
6849,http://gallica.bnf.fr/ark:/12148/bpt6k113721g,1
685,http://gallica.bnf.fr/ark:/12148/bpt6k6450448r,1
6850,http://gallica.bnf.fr/ark:/12148/bpt6k58196944,1
6853,http://gallica.bnf.fr/ark:/12148/bpt6k76275877,1
6854,http://gallica.bnf.fr/ark:/12148/bpt6k554775s,1
6855,http://gallica.bnf.fr/ark:/12148/bpt6k37831r,1
6856,http://gallica.bnf.fr/ark:/12148/bpt6k424276p,1
6857,http://gallica.bnf.fr/ark:/12148/bpt6k5476208r,1
6858,http://gallica.bnf.fr/ark:/12148/bpt6k6340786z,1
6859,http://gallica.bnf.fr/ark:/12148/bpt6k5501840s,1
686,http://gallica.bnf.fr/ark:/12148/bpt6k5669104w,1
6860,http://gallica.bnf.fr/ark:/12148/bpt6k6272868,1
6861,http://gallica.bnf.fr/ark:/12148/bpt6k5647526,1
6862,http://gallica.bnf.fr/ark:/12148/bpt6k76070283,1
6863,http://gallica.bnf.fr/ark:/12148/bpt6k7615977b,1
6864,http://gallica.bnf.fr/ark:/12148/bpt6k465191d,1
6866,http://gallica.bnf.fr/ark:/12148/bpt6k771760m,1
6867,http://gallica.bnf.fr/ark:/12148/bpt6k6383131z,2
6869,http://gallica.bnf.fr/ark:/12148/bpt6k414789g,7
6870,http://gallica.bnf.fr/ark:/12148/bpt6k64550552,1
6871,http://gallica.bnf.fr/ark:/12148/bpt6k5578253f,1
6872,http://gallica.bnf.fr/ark:/12148/bpt6k54403374,1
6875,http://gallica.bnf.fr/ark:/12148/bpt6k75239058,1
6877,http://gallica.bnf.fr/ark:/12148/bpt6k7569546s,1
6878,http://gallica.bnf.fr/ark:/12148/bpt6k771640m,1
6879,http://gallica.bnf.fr/ark:/12148/bpt6k7624370b,1
6880,http://gallica.bnf.fr/ark:/12148/bpt6k5827772j,1
6881,http://gallica.bnf.fr/ark:/12148/bpt6k97704833,1
6882,http://gallica.bnf.fr/ark:/12148/bpt6k7522583s,1
6885,http://gallica.bnf.fr/ark:/12148/bpt6k12396b,1
6887,http://gallica.bnf.fr/ark:/12148/bpt6k6144068c,1
6888,http://gallica.bnf.fr/ark:/12148/bpt6k753412s,1
6889,http://gallica.bnf.fr/ark:/12148/bpt6k7581871z,1
6890,http://gallica.bnf.fr/ark:/12148/bpt6k7009142,1
6892,http://gallica.bnf.fr/ark:/12148/bpt6k4692884,1
6894,http://gallica.bnf.fr/ark:/12148/bpt6k463754g,1
6895,http://gallica.bnf.fr/ark:/12148/bpt6k75600750,1
6898,http://gallica.bnf.fr/ark:/12148/bpt6k6592677,1
6899,http://gallica.bnf.fr/ark:/12148/bpt6k728309f,1
69,http://gallica.bnf.fr/ark:/12148/bpt6k282506p,17
690,http://gallica.bnf.fr/ark:/12148/bpt6k58343839,1
6900,http://gallica.bnf.fr/ark:/12148/bpt6k5818096k,1
6901,http://gallica.bnf.fr/ark:/12148/bpt6k6389154t,1
6902,http://gallica.bnf.fr/ark:/12148/bpt6k7580882f,1
6904,http://gallica.bnf.fr/ark:/12148/bpt6k4809855,1
6905,http://gallica.bnf.fr/ark:/12148/bpt6k463734s,1
6906,http://gallica.bnf.fr/ark:/12148/bpt6k7559751h,1
6907,http://gallica.bnf.fr/ark:/12148/bpt6k7624361c,1
6908,http://gallica.bnf.fr/ark:/12148/bpt6k62055266,1
6910,http://gallica.bnf.fr/ark:/12148/bpt6k9755177b,3
6912,http://gallica.bnf.fr/ark:/12148/bpt6k7523389w,1
6913,http://gallica.bnf.fr/ark:/12148/bpt6k702428x,1
6916,http://gallica.bnf.fr/ark:/12148/bpt6k63161895,1
6917,http://gallica.bnf.fr/ark:/12148/bpt6k8214209,1
692,http://gallica.bnf.fr/ark:/12148/bpt6k63852026,1
6920,http://gallica.bnf.fr/ark:/12148/bpt6k75600698,1
6921,http://gallica.bnf.fr/ark:/12148/bpt6k62688863,1
6922,http://gallica.bnf.fr/ark:/12148/bpt6k17561f,1
6923,http://gallica.bnf.fr/ark:/12148/bpt6k8269343,1
6924,http://gallica.bnf.fr/ark:/12148/bpt6k5786087p,1
6925,http://gallica.bnf.fr/ark:/12148/bpt6k7522558q,1
6926,http://gallica.bnf.fr/ark:/12148/bpt6k7286983,1
6927,http://gallica.bnf.fr/ark:/12148/bpt6k96925322,3
6929,http://gallica.bnf.fr/ark:/12148/bpt6k700916t,1
693,http://gallica.bnf.fr/ark:/12148/bpt6k6142654s,2
6930,http://gallica.bnf.fr/ark:/12148/bpt6k7571228m,1
6932,http://gallica.bnf.fr/ark:/12148/bpt6k9793223m,1
6933,http://gallica.bnf.fr/ark:/12148/bpt6k5796712n,1
6934,http://gallica.bnf.fr/ark:/12148/bpt6k279361x,1
6939,http://gallica.bnf.fr/ark:/12148/bpt6k5501967s,1
6940,http://gallica.bnf.fr/ark:/12148/bpt6k97420719,1
6941,http://gallica.bnf.fr/ark:/12148/bpt6k75604457,1
6942,http://gallica.bnf.fr/ark:/12148/bpt6k527488f,1
6943,http://gallica.bnf.fr/ark:/12148/bpt6k75225683,1
6944,http://gallica.bnf.fr/ark:/12148/bpt6k113640g,1
6945,http://gallica.bnf.fr/ark:/12148/bpt6k113678j,1
6947,http://gallica.bnf.fr/ark:/12148/bpt6k4672096,1
695,http://gallica.bnf.fr/ark:/12148/bpt6k7619444g,1
6950,http://gallica.bnf.fr/ark:/12148/bpt6k414796p,1
6951,http://gallica.bnf.fr/ark:/12148/bpt6k7570905q,1
6952,http://gallica.bnf.fr/ark:/12148/bpt6k2018263,1
6953,http://gallica.bnf.fr/ark:/12148/bpt6k113632w,6
6954,http://gallica.bnf.fr/ark:/12148/bpt6k5818344w,1
6955,http://gallica.bnf.fr/ark:/12148/bpt6k5758391d,1
6956,http://gallica.bnf.fr/ark:/12148/bpt6k96573886,1
6957,http://gallica.bnf.fr/ark:/12148/bpt6k4628411,1
696,http://gallica.bnf.fr/ark:/12148/bpt6k536056c,1
6960,http://gallica.bnf.fr/ark:/12148/bpt6k4637580,1
6961,http://gallica.bnf.fr/ark:/12148/bpt6k431776n,2
6962,http://gallica.bnf.fr/ark:/12148/bpt6k465771k,1
6963,http://gallica.bnf.fr/ark:/12148/bpt6k463895j,1
6964,http://gallica.bnf.fr/ark:/12148/bpt6k4572691,1
6966,http://gallica.bnf.fr/ark:/12148/bpt6k6142813j,1
6967,http://gallica.bnf.fr/ark:/12148/bpt6k97893046,3
6968,http://gallica.bnf.fr/ark:/12148/bpt6k65484916,2
6969,http://gallica.bnf.fr/ark:/12148/bpt6k113431w,1
697,http://gallica.bnf.fr/ark:/12148/bpt6k636917c,1
6970,http://gallica.bnf.fr/ark:/12148/bpt6k75813057,1
6972,http://gallica.bnf.fr/ark:/12148/bpt6k7560024p,1
6973,http://gallica.bnf.fr/ark:/12148/bpt6k415205x,1
6975,http://gallica.bnf.fr/ark:/12148/bpt6k2019149,1
6976,http://gallica.bnf.fr/ark:/12148/bpt6k6359268c,1
6979,http://gallica.bnf.fr/ark:/12148/bpt6k5533002s,1
698,http://gallica.bnf.fr/ark:/12148/bpt6k5377453,1
6980,http://gallica.bnf.fr/ark:/12148/bpt6k1250862,3
6981,http://gallica.bnf.fr/ark:/12148/bpt6k5818320g,1
6982,http://gallica.bnf.fr/ark:/12148/bpt6k5835622z,1
6983,http://gallica.bnf.fr/ark:/12148/bpt6k497744z,1
6984,http://gallica.bnf.fr/ark:/12148/bpt6k63549598,1
6987,http://gallica.bnf.fr/ark:/12148/bpt6k202168b,1
6988,http://gallica.bnf.fr/ark:/12148/bpt6k9769601f,1
6989,http://gallica.bnf.fr/ark:/12148/bpt6k6550456j,1
6990,http://gallica.bnf.fr/ark:/12148/bpt6k9610189n,1
6991,http://gallica.bnf.fr/ark:/12148/bpt6k65410796,1
6992,http://gallica.bnf.fr/ark:/12148/bpt6k123562v,1
6993,http://gallica.bnf.fr/ark:/12148/bpt6k4155156,1
6997,http://gallica.bnf.fr/ark:/12148/bpt6k5801958j,1
6999,http://gallica.bnf.fr/ark:/12148/bpt6k96998113,1
7,http://gallica.bnf.fr/ark:/12148/bpt6k57649080,1
70,http://gallica.bnf.fr/ark:/12148/bpt6k62290624,3
700,http://gallica.bnf.fr/ark:/12148/bpt6k7647180h,1
7003,http://gallica.bnf.fr/ark:/12148/bpt6k63036280,1
7005,http://gallica.bnf.fr/ark:/12148/bpt6k6127178g,1
7006,http://gallica.bnf.fr/ark:/12148/bpt6k4243022,1
7007,http://gallica.bnf.fr/ark:/12148/bpt6k6509336v,1
7008,http://gallica.bnf.fr/ark:/12148/bpt6k1126932,3
701,http://gallica.bnf.fr/ark:/12148/bpt6k6490515t,4
7013,http://gallica.bnf.fr/ark:/12148/bpt6k454383x,2
7014,http://gallica.bnf.fr/ark:/12148/bpt6k5706416s,2
7015,http://gallica.bnf.fr/ark:/12148/bpt6k1136639,1
7016,http://gallica.bnf.fr/ark:/12148/bpt6k6424334s,1
7017,http://gallica.bnf.fr/ark:/12148/bpt6k9792111r,1
7019,http://gallica.bnf.fr/ark:/12148/bpt6k6150251t,1
7020,http://gallica.bnf.fr/ark:/12148/bpt6k7616009q,1
7021,http://gallica.bnf.fr/ark:/12148/bpt6k823198c,1
7023,http://gallica.bnf.fr/ark:/12148/bpt6k463265n,1
7024,http://gallica.bnf.fr/ark:/12148/bpt6k7560061z,1
7027,http://gallica.bnf.fr/ark:/12148/bpt6k5505276k,1
7028,http://gallica.bnf.fr/ark:/12148/bpt6k423862d,1
7029,http://gallica.bnf.fr/ark:/12148/bpt6k6579697h,1
703,http://gallica.bnf.fr/ark:/12148/bpt6k54160693,1
7030,http://gallica.bnf.fr/ark:/12148/bpt6k120233f,1
7033,http://gallica.bnf.fr/ark:/12148/bpt6k6312463q,1
